Place,Class,lat,long
"Curry County, Oregon",Class A,42.54405029999999,-124.2781761
"Curry County, Oregon",Class B,42.54405029999999,-124.2781761
"Curry County, Oregon",Class A,42.54405029999999,-124.2781761
"Curry County, Oregon",Class A,42.54405029999999,-124.2781761
"Curry County, Oregon",Class B,42.54405029999999,-124.2781761
"Curry County, Oregon",Class B,42.54405029999999,-124.2781761
"Deschutes County, Oregon",Class B,43.83251,-121.2616541
"Deschutes County, Oregon",Class B,43.83251,-121.2616541
"Deschutes County, Oregon",Class B,43.83251,-121.2616541
"Deschutes County, Oregon",Class A,43.83251,-121.2616541
"Deschutes County, Oregon",Class A,43.83251,-121.2616541
"Deschutes County, Oregon",Class A,43.83251,-121.2616541
"Deschutes County, Oregon",Class A,43.83251,-121.2616541
"Deschutes County, Oregon",Class B,43.83251,-121.2616541
"Deschutes County, Oregon",Class B,43.83251,-121.2616541
"Deschutes County, Oregon",Class B,43.83251,-121.2616541
"Deschutes County, Oregon",Class A,43.83251,-121.2616541
"Deschutes County, Oregon",Class B,43.83251,-121.2616541
"Deschutes County, Oregon",Class A,43.83251,-121.2616541
"Deschutes County, Oregon",Class A,43.83251,-121.2616541
"Deschutes County, Oregon",Class A,43.83251,-121.2616541
"Deschutes County, Oregon",Class A,43.83251,-121.2616541
"Douglas County, Oregon",Class A,43.1260694,-123.2492364
"Douglas County, Oregon",Class B,43.1260694,-123.2492364
"Douglas County, Oregon",Class A,43.1260694,-123.2492364
"Douglas County, Oregon",Class A,43.1260694,-123.2492364
"Douglas County, Oregon",Class A,43.1260694,-123.2492364
"Douglas County, Oregon",Class B,43.1260694,-123.2492364
"Douglas County, Oregon",Class A,43.1260694,-123.2492364
"Douglas County, Oregon",Class A,43.1260694,-123.2492364
"Douglas County, Oregon",Class B,43.1260694,-123.2492364
"Douglas County, Oregon",Class A,43.1260694,-123.2492364
"Douglas County, Oregon",Class B,43.1260694,-123.2492364
"Douglas County, Oregon",Class B,43.1260694,-123.2492364
"Douglas County, Oregon",Class B,43.1260694,-123.2492364
"Douglas County, Oregon",Class A,43.1260694,-123.2492364
"Douglas County, Oregon",Class A,43.1260694,-123.2492364
"Douglas County, Oregon",Class B,43.1260694,-123.2492364
"Grant County, Oregon",Class B,44.4384077,-118.8917326
"Grant County, Oregon",Class B,44.4384077,-118.8917326
"Grant County, Oregon",Class A,44.4384077,-118.8917326
"Grant County, Oregon",Class B,44.4384077,-118.8917326
"Grant County, Oregon",Class B,44.4384077,-118.8917326
"Harney County, Oregon",Class B,43.1423225,-119.0116305
"Harney County, Oregon",Class A,43.1423225,-119.0116305
"Hood River County, Oregon",Class A,45.5605475,-121.6378798
"Hood River County, Oregon",Class A,45.5605475,-121.6378798
"Hood River County, Oregon",Class B,45.5605475,-121.6378798
"Hood River County, Oregon",Class B,45.5605475,-121.6378798
"Hood River County, Oregon",Class A,45.5605475,-121.6378798
"Hood River County, Oregon",Class B,45.5605475,-121.6378798
"Hood River County, Oregon",Class B,45.5605475,-121.6378798
"Hood River County, Oregon",Class A,45.5605475,-121.6378798
"Hood River County, Oregon",Class A,45.5605475,-121.6378798
"Hood River County, Oregon",Class A,45.5605475,-121.6378798
"Hood River County, Oregon",Class A,45.5605475,-121.6378798
"Hood River County, Oregon",Class B,45.5605475,-121.6378798
"Hood River County, Oregon",Class B,45.5605475,-121.6378798
"Jackson County, Oregon",Class A,42.334535,-122.7646577
"Jackson County, Oregon",Class A,42.334535,-122.7646577
"Jackson County, Oregon",Class B,42.334535,-122.7646577
"Jackson County, Oregon",Class B,42.334535,-122.7646577
"Jackson County, Oregon",Class B,42.334535,-122.7646577
"Jackson County, Oregon",Class B,42.334535,-122.7646577
"Jackson County, Oregon",Class A,42.334535,-122.7646577
"Jefferson County, Oregon",Class A,44.6673324,-121.1785788
"Jefferson County, Oregon",Class B,44.6673324,-121.1785788
"Josephine County, Oregon",Class B,42.3447572,-123.4568737
"Josephine County, Oregon",Class A,42.3447572,-123.4568737
"Josephine County, Oregon",Class A,42.3447572,-123.4568737
"Josephine County, Oregon",Class B,42.3447572,-123.4568737
"Josephine County, Oregon",Class B,42.3447572,-123.4568737
"Josephine County, Oregon",Class B,42.3447572,-123.4568737
"Josephine County, Oregon",Class A,42.3447572,-123.4568737
"Josephine County, Oregon",Class A,42.3447572,-123.4568737
"Josephine County, Oregon",Class B,42.3447572,-123.4568737
"Josephine County, Oregon",Class B,42.3447572,-123.4568737
"Josephine County, Oregon",Class A,42.3447572,-123.4568737
"Josephine County, Oregon",Class A,42.3447572,-123.4568737
"Josephine County, Oregon",Class A,42.3447572,-123.4568737
"Josephine County, Oregon",Class B,42.3447572,-123.4568737
"Josephine County, Oregon",Class A,42.3447572,-123.4568737
"Josephine County, Oregon",Class B,42.3447572,-123.4568737
"Josephine County, Oregon",Class A,42.3447572,-123.4568737
"Klamath County, Oregon",Class B,42.69527670000001,-121.6142133
"Klamath County, Oregon",Class A,42.69527670000001,-121.6142133
"Klamath County, Oregon",Class A,42.69527670000001,-121.6142133
"Klamath County, Oregon",Class B,42.69527670000001,-121.6142133
"Klamath County, Oregon",Class A,42.69527670000001,-121.6142133
"Klamath County, Oregon",Class B,42.69527670000001,-121.6142133
"Klamath County, Oregon",Class A,42.69527670000001,-121.6142133
"Klamath County, Oregon",Class B,42.69527670000001,-121.6142133
"Lake County, Oregon",Class A,42.6986344,-120.565768
"Lane County, Oregon",Class B,43.9610092,-122.6618227
"Lane County, Oregon",Class A,43.9610092,-122.6618227
"Lane County, Oregon",Class B,43.9610092,-122.6618227
"Lane County, Oregon",Class B,43.9610092,-122.6618227
"Lane County, Oregon",Class A,43.9610092,-122.6618227
"Lane County, Oregon",Class A,43.9610092,-122.6618227
"Lane County, Oregon",Class B,43.9610092,-122.6618227
"Lane County, Oregon",Class A,43.9610092,-122.6618227
"Lane County, Oregon",Class A,43.9610092,-122.6618227
"Lane County, Oregon",Class B,43.9610092,-122.6618227
"Lane County, Oregon",Class A,43.9610092,-122.6618227
"Lane County, Oregon",Class A,43.9610092,-122.6618227
"Lane County, Oregon",Class B,43.9610092,-122.6618227
"Lane County, Oregon",Class B,43.9610092,-122.6618227
"Lane County, Oregon",Class A,43.9610092,-122.6618227
"Lane County, Oregon",Class A,43.9610092,-122.6618227
"Lane County, Oregon",Class A,43.9610092,-122.6618227
"Linn County, Oregon",Class A,44.4099768,-122.53401
"Linn County, Oregon",Class B,44.4099768,-122.53401
"Linn County, Oregon",Class B,44.4099768,-122.53401
"Linn County, Oregon",Class A,44.4099768,-122.53401
"Linn County, Oregon",Class B,44.4099768,-122.53401
"Linn County, Oregon",Class B,44.4099768,-122.53401
"Linn County, Oregon",Class A,44.4099768,-122.53401
"Marion County, Oregon",Class A,44.8446393,-122.5927411
"Marion County, Oregon",Class B,44.8446393,-122.5927411
"Marion County, Oregon",Class B,44.8446393,-122.5927411
"Marion County, Oregon",Class B,44.8446393,-122.5927411
"Marion County, Oregon",Class B,44.8446393,-122.5927411
"Marion County, Oregon",Class B,44.8446393,-122.5927411
"Marion County, Oregon",Class B,44.8446393,-122.5927411
"Marion County, Oregon",Class B,44.8446393,-122.5927411
"Marion County, Oregon",Class A,44.8446393,-122.5927411
"Marion County, Oregon",Class B,44.8446393,-122.5927411
"Morrow County, Oregon",Class A,45.4514124,-119.6243921
"Multnomah County, Oregon",Class B,45.5145659,-122.5863212
"Multnomah County, Oregon",Class B,45.5145659,-122.5863212
"Multnomah County, Oregon",Class B,45.5145659,-122.5863212
"Multnomah County, Oregon",Class A,45.5145659,-122.5863212
"Multnomah County, Oregon",Class B,45.5145659,-122.5863212
"Multnomah County, Oregon",Class B,45.5145659,-122.5863212
"Multnomah County, Oregon",Class A,45.5145659,-122.5863212
"Polk County, Oregon",Class B,44.9266528,-123.4919256
"Polk County, Oregon",Class A,44.9266528,-123.4919256
"Polk County, Oregon",Class A,44.9266528,-123.4919256
"Polk County, Oregon",Class A,44.9266528,-123.4919256
"Polk County, Oregon",Class B,44.9266528,-123.4919256
"Polk County, Oregon",Class B,44.9266528,-123.4919256
"Polk County, Oregon",Class B,44.9266528,-123.4919256
"Polk County, Oregon",Class B,44.9266528,-123.4919256
"Tillamook County, Oregon",Class B,45.5293478,-123.7052374
"Tillamook County, Oregon",Class B,45.5293478,-123.7052374
"Tillamook County, Oregon",Class B,45.5293478,-123.7052374
"Tillamook County, Oregon",Class A,45.5293478,-123.7052374
"Tillamook County, Oregon",Class B,45.5293478,-123.7052374
"Tillamook County, Oregon",Class B,45.5293478,-123.7052374
"Tillamook County, Oregon",Class A,45.5293478,-123.7052374
"Tillamook County, Oregon",Class B,45.5293478,-123.7052374
"Tillamook County, Oregon",Class B,45.5293478,-123.7052374
"Umatilla County, Oregon",Class A,45.7750424,-118.7606453
"Umatilla County, Oregon",Class A,45.7750424,-118.7606453
"Umatilla County, Oregon",Class B,45.7750424,-118.7606453
"Umatilla County, Oregon",Class A,45.7750424,-118.7606453
"Umatilla County, Oregon",Class B,45.7750424,-118.7606453
"Umatilla County, Oregon",Class A,45.7750424,-118.7606453
"Umatilla County, Oregon",Class A,45.7750424,-118.7606453
"Umatilla County, Oregon",Class A,45.7750424,-118.7606453
"Umatilla County, Oregon",Class A,45.7750424,-118.7606453
"Umatilla County, Oregon",Class B,45.7750424,-118.7606453
"Umatilla County, Oregon",Class B,45.7750424,-118.7606453
"Umatilla County, Oregon",Class A,45.7750424,-118.7606453
"Umatilla County, Oregon",Class B,45.7750424,-118.7606453
"Umatilla County, Oregon",Class B,45.7750424,-118.7606453
"Umatilla County, Oregon",Class A,45.7750424,-118.7606453
"Umatilla County, Oregon",Class B,45.7750424,-118.7606453
"Umatilla County, Oregon",Class B,45.7750424,-118.7606453
"Union County, Oregon",Class A,45.2334122,-118.0410627
"Union County, Oregon",Class B,45.2334122,-118.0410627
"Union County, Oregon",Class A,45.2334122,-118.0410627
"Union County, Oregon",Class B,45.2334122,-118.0410627
"Wallowa County, Oregon",Class B,45.592984,-116.9717994
"Wallowa County, Oregon",Class A,45.592984,-116.9717994
"Wallowa County, Oregon",Class A,45.592984,-116.9717994
"Wasco County, Oregon",Class A,45.0600051,-121.2375121
"Wasco County, Oregon",Class A,45.0600051,-121.2375121
"Wasco County, Oregon",Class B,45.0600051,-121.2375121
"Wasco County, Oregon",Class B,45.0600051,-121.2375121
"Wasco County, Oregon",Class B,45.0600051,-121.2375121
"Wasco County, Oregon",Class B,45.0600051,-121.2375121
"Wasco County, Oregon",Class B,45.0600051,-121.2375121
"Washington County, Oregon",Class A,45.5469616,-123.1386021
"Washington County, Oregon",Class A,45.5469616,-123.1386021
"Washington County, Oregon",Class A,45.5469616,-123.1386021
"Washington County, Oregon",Class B,45.5469616,-123.1386021
"Washington County, Oregon",Class B,45.5469616,-123.1386021
"Washington County, Oregon",Class A,45.5469616,-123.1386021
"Washington County, Oregon",Class A,45.5469616,-123.1386021
"Yamhill County, Oregon",Class A,45.1771983,-123.2395303
"Adams County, Pennsylvania",Class A,39.8522417,-77.2864879
"Adams County, Pennsylvania",Class A,39.8522417,-77.2864879
"Adams County, Pennsylvania",Class A,39.8522417,-77.2864879
"Adams County, Pennsylvania",Class B,39.8522417,-77.2864879
"Adams County, Pennsylvania",Class B,39.8522417,-77.2864879
"Allegheny County, Pennsylvania",Class B,40.4450813,-80.0087746
"Allegheny County, Pennsylvania",Class B,40.4450813,-80.0087746
"Allegheny County, Pennsylvania",Class A,40.4450813,-80.0087746
"Allegheny County, Pennsylvania",Class B,40.4450813,-80.0087746
"Allegheny County, Pennsylvania",Class B,40.4450813,-80.0087746
"Allegheny County, Pennsylvania",Class A,40.4450813,-80.0087746
"Allegheny County, Pennsylvania",Class B,40.4450813,-80.0087746
"Allegheny County, Pennsylvania",Class B,40.4450813,-80.0087746
"Allegheny County, Pennsylvania",Class B,40.4450813,-80.0087746
"Armstrong County, Pennsylvania",Class A,40.8790518,-79.4703885
"Beaver County, Pennsylvania",Class A,40.6367812,-80.365865
"Beaver County, Pennsylvania",Class A,40.6367812,-80.365865
"Berks County, Pennsylvania",Class A,40.3451566,-75.9927652
"Bucks County, Pennsylvania",Class B,40.4107964,-75.2479061
"Bucks County, Pennsylvania",Class B,40.4107964,-75.2479061
"Bucks County, Pennsylvania",Class A,40.4107964,-75.2479061
"Bucks County, Pennsylvania",Class A,40.4107964,-75.2479061
"Bucks County, Pennsylvania",Class B,40.4107964,-75.2479061
"Butler County, Pennsylvania",Class B,40.9115243,-79.8296743
"Butler County, Pennsylvania",Class A,40.9115243,-79.8296743
"Butler County, Pennsylvania",Class A,40.9115243,-79.8296743
"Butler County, Pennsylvania",Class B,40.9115243,-79.8296743
"Cambria County, Pennsylvania",Class A,40.4894231,-78.74762079999999
"Cambria County, Pennsylvania",Class A,40.4894231,-78.74762079999999
"Cambria County, Pennsylvania",Class B,40.4894231,-78.74762079999999
"Cambria County, Pennsylvania",Class B,40.4894231,-78.74762079999999
"Cambria County, Pennsylvania",Class A,40.4894231,-78.74762079999999
"Cambria County, Pennsylvania",Class A,40.4894231,-78.74762079999999
"Cambria County, Pennsylvania",Class A,40.4894231,-78.74762079999999
"Cambria County, Pennsylvania",Class A,40.4894231,-78.74762079999999
"Cambria County, Pennsylvania",Class A,40.4894231,-78.74762079999999
"Cameron County, Pennsylvania",Class A,41.4261564,-78.1564432
"Cameron County, Pennsylvania",Class A,41.4261564,-78.1564432
"Chester County, Pennsylvania",Class B,40.0010204,-75.8069082
"Clarion County, Pennsylvania",Class A,41.1982095,-79.4703885
"Clearfield County, Pennsylvania",Class B,40.9519685,-78.5660852
"Clearfield County, Pennsylvania",Class A,40.9519685,-78.5660852
"Clearfield County, Pennsylvania",Class B,40.9519685,-78.5660852
"Clearfield County, Pennsylvania",Class B,40.9519685,-78.5660852
"Clearfield County, Pennsylvania",Class A,40.9519685,-78.5660852
"Clearfield County, Pennsylvania",Class A,40.9519685,-78.5660852
"Clinton County, Pennsylvania",Class A,41.3331937,-77.6536125
"Columbia County, Pennsylvania",Class A,41.0274439,-76.3637285
"Columbia County, Pennsylvania",Class A,41.0274439,-76.3637285
"Crawford County, Pennsylvania",Class A,41.6661391,-80.2767327
"Crawford County, Pennsylvania",Class B,41.6661391,-80.2767327
"Elk County, Pennsylvania",Class B,41.4284924,-78.5660852
"Elk County, Pennsylvania",Class A,41.4284924,-78.5660852
"Erie County, Pennsylvania",Class A,42.0521954,-80.1875065
"Erie County, Pennsylvania",Class A,42.0521954,-80.1875065
"Erie County, Pennsylvania",Class A,42.0521954,-80.1875065
"Erie County, Pennsylvania",Class B,42.0521954,-80.1875065
"Erie County, Pennsylvania",Class B,42.0521954,-80.1875065
"Fayette County, Pennsylvania",Class A,39.9272324,-79.6502105
"Fayette County, Pennsylvania",Class A,39.9272324,-79.6502105
"Fayette County, Pennsylvania",Class A,39.9272324,-79.6502105
"Fayette County, Pennsylvania",Class A,39.9272324,-79.6502105
"Fayette County, Pennsylvania",Class A,39.9272324,-79.6502105
"Forest County, Pennsylvania",Class B,41.53410119999999,-79.24511489999999
"Forest County, Pennsylvania",Class A,41.53410119999999,-79.24511489999999
"Forest County, Pennsylvania",Class B,41.53410119999999,-79.24511489999999
"Franklin County, Pennsylvania",Class A,39.8923855,-77.6536125
"Fulton County, Pennsylvania",Class A,39.9048759,-78.1564432
"Greene County, Pennsylvania",Class A,39.8113005,-80.1875065
"Greene County, Pennsylvania",Class B,39.8113005,-80.1875065
"Huntingdon County, Pennsylvania",Class A,40.4155273,-78.0195387
"Indiana County, Pennsylvania",Class A,40.6850762,-79.1096901
"Indiana County, Pennsylvania",Class A,40.6850762,-79.1096901
"Indiana County, Pennsylvania",Class B,40.6850762,-79.1096901
"Indiana County, Pennsylvania",Class A,40.6850762,-79.1096901
"Jefferson County, Pennsylvania",Class B,41.147013,-78.9288242
"Jefferson County, Pennsylvania",Class A,41.147013,-78.9288242
"Jefferson County, Pennsylvania",Class B,41.147013,-78.9288242
"Jefferson County, Pennsylvania",Class B,41.147013,-78.9288242
"Jefferson County, Pennsylvania",Class B,41.147013,-78.9288242
"Lancaster County, Pennsylvania",Class A,40.0466571,-76.17837390000001
"Lehigh County, Pennsylvania",Class B,40.6519679,-75.5742467
"Luzerne County, Pennsylvania",Class B,41.1404353,-75.9927652
"Lycoming County, Pennsylvania",Class A,41.2720004,-77.10249019999999
"Lycoming County, Pennsylvania",Class A,41.2720004,-77.10249019999999
"Lycoming County, Pennsylvania",Class A,41.2720004,-77.10249019999999
"McKean County, Pennsylvania",Class A,41.8133351,-78.4751945
"McKean County, Pennsylvania",Class A,41.8133351,-78.4751945
"McKean County, Pennsylvania",Class A,41.8133351,-78.4751945
"McKean County, Pennsylvania",Class A,41.8133351,-78.4751945
"McKean County, Pennsylvania",Class B,41.8133351,-78.4751945
"Mercer County, Pennsylvania",Class A,41.2619821,-80.1875065
